Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster
2622,0,0.611027154,0.669210641,0.661812731,0.621340752,0.621340752,0.999211852,0.797669185,0.809557996,0.303505432,0.781832712,0.000201901,0.000178614,0.477870881,0.0,0.078145561,0.27402975,0.27402975,0.27402975,0.316063156,0.361356723,0.085015957,0.194690986,0.259094675,0.022121416,0.848057721,0.689456098,0.689456098,0.217600357,8680000000.0,0.000499487,0.264332393,0.390708245,0.018229584,0.013393854,0.630612594,0.003151588,0.075671917,0.924328083,0.00786449,0.369637181,0.005462733,0.194709072,0.257589925,0.401663668,0.197901049,0.001247806,0.005067096,7760000000.0,0.001305715,0.037096774,0.051675161,0.435189164,0.004902916,0.892142608,0.595031854,0.772857193,0.200432725,0.01354782,0.013219801,0.080152022,0.389357416,0.277171273,0.012435985,0.983853364,0.739797499,0.329025994,0.0,0.971486865,0.002521065,0.042461535,0.000170436,0.000134047,0.593999075,0.000123725,0.671564375,0.067066717,0.983853364,0.329025994,0.110933234,0.626325116,0.453833873,0.687187263,0.312479652,0.016091492,0,0.868321605,0.006523488,0.623996519,0.621336263,0.844559067,0.277064871,0.02679126,0.565158886,1,0.050844171,1
2639,0,0.538829035,0.604611862,0.593714867,0.600952738,0.600952738,0.99898538,0.797574283,0.809477924,0.303813115,0.781759028,0.000101529,1610000000.0,0.461798478,0.000125013,0.065290009,0.224811428,0.224811428,0.224811428,0.259147206,0.31781849,0.051514739,0.10113183,0.20599533,0.022093523,0.84800616,0.689534898,0.689534898,0.217588935,731000000.0,0.000445735,0.264324623,0.368112216,0.017547527,0.008544742,0.63069684,0.004444688,0.096653264,0.903346736,0.006377593,0.373248368,0.005651628,0.101136678,0.205037328,0.398243355,0.151424288,0.002148661,0.00294257,0.000135662,0.000531818,0.032258065,0.013609859,0.393059858,0.003566895,0.798612314,0.133434644,0.263272775,0.028188208,0.008741536,0.00516662,0.028536528,0.34099086,0.277360795,0.023080005,0.268816551,0.734871002,0.327299886,0.025415379,0.954633595,0.002606907,0.018321596,6330000000.0,3120000000.0,0.593949536,2120000000.0,0.671573495,0.151943019,0.268816551,0.327299886,0.120451278,0.64498911,0.459809386,0.565640195,0.31485206,0.016717875,0,0.836389089,0.004630888,0.623816088,0.600954371,0.842828465,0.278002466,0.026816064,0.565274425,1,0.039378965,1
2647,0,0.576804953,0.58356956,0.610792869,0.619740844,0.619740844,0.999248134,0.797722446,0.809556824,0.303522351,0.78184787,0.00013992,0.000127848,0.476733516,0.000407041,0.227047272,0.266065484,0.266065484,0.266065484,0.254514513,0.350251114,0.031716503,0.13769237,0.209459968,0.022071573,0.848021488,0.68932063,0.68932063,0.217585955,8150000000.0,0.000477577,0.263711526,0.387019858,0.011263615,0.010282138,0.630812592,0.003765309,0.08616259,0.91383741,0.005213164,0.372248553,0.005365848,0.137679743,0.208098937,0.396686597,0.071964018,0.000858247,0.007361549,0.000185723,7790000000.0,0.019677419,0.007014967,0.398656747,0.011833386,0.799792229,0.37227201,0.384093016,0.150121605,0.010589731,0.012322171,0.064312187,0.37287418,0.2770512,0.002094538,0.694428926,0.734793107,0.328577104,0.006165816,0.954621493,0.002577665,0.013285978,0.000232627,0.000231469,0.593992899,0.000246695,0.671616645,0.447773059,0.694428926,0.328577104,0.114108658,0.67784349,0.469392348,0.656293819,0.319170664,0.025965072,0,0.823000749,0.004297441,0.623253416,0.619740416,0.841812882,0.277509666,0.026841268,0.56538652,1,0.044457401,1
2650,0,0.606932189,0.671064108,0.665131966,0.614688883,0.614386198,0.999120339,0.798213693,0.810071494,0.304647943,0.782390047,0.000181896,0.000138205,0.486582287,0.0,0.02560988,0.511651426,0.511651426,0.511651426,0.450316725,0.386998656,0.064158991,0.142985099,0.362431272,0.022155772,0.848026947,0.689488328,0.689488328,0.217603307,803000000.0,0.000489555,0.264461384,0.385268805,0.010175319,0.008793655,0.630612252,0.001256623,0.035613871,0.964386129,0.00547348,0.369741189,0.005365848,0.14293973,0.361707262,0.395002566,0.065967016,0.001146359,0.005511982,0.000299029,0.000108179,0.016935484,0.012235066,0.398441917,0.016610089,0.773641047,0.19046088,0.202232381,0.081642765,0.009323445,0.011346251,0.037788547,0.411329438,0.277091844,0.002553905,0.93327346,0.733004698,0.32731353,0.0,0.994176524,0.003270412,0.012392624,0.000130123,0.000128,0.593954868,0.000147014,0.671554073,0.328927827,0.93327346,0.32731353,0.110933234,0.629835347,0.450691518,0.653491778,0.313172063,0.028693582,0,0.871464072,0.012506125,0.624033586,0.614689765,0.844035112,0.275690792,0.026791157,0.565158399,1,0.106123092,1
2651,0,0.620435821,0.655255124,0.644359976,0.606184869,0.606127214,0.999105318,0.797554915,0.809430012,0.303528393,0.781697554,6450000000.0,1490000000.0,0.499353313,0.00129813,0.254276749,0.185032236,0.185032236,0.185032236,0.247896379,0.334158591,0.05630927,0.133132481,0.205392785,0.022151884,0.848093295,0.689497157,0.689497157,0.217604753,7080000000.0,0.000524591,0.264368915,0.403552401,0.024145322,0.020084543,0.630792729,0.001501017,0.041569671,0.958430329,0.006393138,0.370213137,0.006542483,0.133160715,0.204441596,0.397798567,0.347826087,0.002241993,0.002819607,0.000676972,0.001146851,0.057096774,0.117204001,0.448452093,0.012657618,0.850383294,0.44826489,0.482832847,0.214043769,0.021617278,0.029649284,0.037914142,0.433676681,0.277048168,0.006874979,0.81308009,0.736733171,0.327344139,0.0,0.953439837,0.002593194,0.031760782,4610000000.0,4750000000.0,0.593945852,6950000000.0,0.671576144,0.145217797,0.81308009,0.327344139,0.110933234,0.658267644,0.468027911,0.699024638,0.316237264,0.012124637,0,0.863497354,0.002098242,0.624165884,0.606183522,0.843696638,0.275867783,0.026834533,0.565357067,1,0.091819005,1
2658,0,0.664407936,0.741223288,0.728839874,0.633779674,0.633779674,0.999446182,0.798024304,0.809891561,0.303635708,0.782196362,0.000166979,0.000163164,0.50225376,0.0,0.036036036,0.475833298,0.475833298,0.475833298,0.522548927,0.411897857,0.109472602,0.342887387,0.424418167,0.022151252,0.84807512,0.689553537,0.689553711,0.217611301,856000000.0,0.000512962,0.265135868,0.390065571,0.034316274,0.028677321,0.630612252,0.00106968,0.03086737,0.96913263,0.009292266,0.369637181,0.005365848,0.341019753,0.421303069,0.39599798,0.128935532,0.003252412,0.001944351,9590000000.0,0.001127182,0.024516129,0.120893615,0.587492368,0.014445312,0.895985671,0.566515711,0.641130735,0.468835449,0.02919597,0.069500812,0.0353964,0.462618347,0.277067638,0.013560984,0.993966687,0.738652036,0.327222297,0.0,1.0,0.003096362,0.021799373,0.000219803,0.00019891,0.594046833,0.000440855,0.671586776,0.055448471,0.993966687,0.327222297,0.110933234,0.662850274,0.474094072,0.699801069,0.316649485,0.008473361,0,0.906543191,0.090151354,0.624406013,0.633776973,0.845786612,0.275554988,0.026791157,0.565158396,1,0.121027889,1
2681,0,0.617023351,0.680331444,0.667273409,0.618789547,0.618191384,0.999232535,0.797745687,0.809615152,0.303595586,0.781896712,0.000130669,9610000000.0,0.487553576,0.000173017,0.105881162,0.225738486,0.225738486,0.225738486,0.284107025,0.3452642,0.047098326,0.154873382,0.232582662,0.022159043,0.848098295,0.689547969,0.689547622,0.217610478,7850000000.0,0.000513237,0.264749672,0.392505868,0.020523493,0.014776908,0.630613964,0.001880375,0.05030686,0.94969314,0.005668752,0.369637181,0.005365848,0.154852053,0.231023301,0.398551492,0.173913043,0.001523744,0.004149144,9150000000.0,0.000349502,0.032419355,0.025418974,0.414961218,0.009714702,0.860688582,0.427957972,0.567598276,0.283788478,0.014948524,0.028547348,0.052388733,0.414835266,0.277171053,0.014739746,0.943383735,0.737418236,0.327847382,0.0,0.960268504,0.002797892,0.024420496,0.000134473,0.00010396,0.593986496,0.000191678,0.671592272,0.246877768,0.943383735,0.327847382,0.110933234,0.681189486,0.477621459,0.692174805,0.318881661,0.014285901,0,0.87715827,0.00242358,0.624071997,0.618785359,0.844591311,0.276143166,0.026791672,0.56516085,1,0.076449962,1
2684,0,0.62170331,0.655800262,0.639488195,0.624324363,0.624295536,0.999179846,0.798983281,0.810388264,0.305868039,0.782719732,0.000281344,0.000138715,0.468745125,0.0,0.286668691,0.23745312,0.23745312,0.23745312,0.285052472,0.328782627,0.01373323,0.109193062,0.24915267,0.022272699,0.848429168,0.689420406,0.689420406,0.217595578,9460000000.0,0.000512413,0.264048768,0.37920532,0.008920409,0.008778059,0.630612252,0.003802697,0.08676724,0.91323276,0.007992075,0.369637181,0.005365848,0.109197648,0.24826182,0.397241243,0.04197901,0.000361154,0.017468416,0.000458766,0.000294278,0.015,0.00874227,0.398317541,0.003723065,0.775512383,0.278878857,0.275740018,0.099224791,0.008779288,0.008983452,0.058261506,0.354562091,0.277021776,0.0007211,0.623679919,0.733379176,0.328357942,0.0,0.961051207,0.003139939,0.011894454,0.000315532,0.000325974,0.593988001,0.000300999,0.671569274,0.06123938,0.623679919,0.328357942,0.110933234,0.641639631,0.45890332,0.604430454,0.314395657,0.032637146,0,0.859339997,0.002462065,0.623984048,0.624325698,0.844206116,0.277537261,0.026791157,0.565158396,1,0.044126713,1
2697,0,0.566762541,0.629306585,0.598586648,0.603972384,0.603929143,0.999089026,0.79754288,0.809423502,0.303541203,0.781673975,4540000000.0,3340000000.0,0.465327999,0.0,0.241421196,0.317306477,0.317306477,0.317306477,0.305757776,0.339322346,0.186926207,0.207149255,0.285154779,0.022153401,0.848106424,0.689551171,0.689551171,0.217607906,0.000103269,0.00057188,0.2645523,0.380425468,0.01518872,0.011819281,0.630612594,0.005416792,0.109985791,0.890014209,0.014604039,0.369637181,0.005365848,0.207118081,0.278696931,0.405871738,0.302848576,0.001044911,0.006056776,0.000162985,0.007232875,0.061451613,0.201086909,0.4780308,0.003567297,0.889370004,0.676770578,0.842219163,0.188102631,0.011789924,0.009523761,0.104558259,0.351274926,0.277166356,0.00912525,0.895867889,0.741054719,0.33057413,0.0,0.954221195,0.002738204,0.016272964,0.000125188,0.000103663,0.593972078,8060000000.0,0.671592651,0.018059133,0.895867889,0.33057413,0.110933234,0.704361212,0.4733674,0.602772573,0.323695484,0.019309876,0,0.844380484,0.012578697,0.624433075,0.603974068,0.84361638,0.278707375,0.026791228,0.565158737,1,0.034275701,1
2698,0,0.669867889,0.71674662,0.697628353,0.647429337,0.647429337,0.999515048,0.798016142,0.809787403,0.303477153,0.782076642,0.000317075,0.00020595,0.492800886,0.0,0.199716571,0.28144621,0.28144621,0.28144621,0.32844852,0.364893542,0.049972019,0.224330266,0.290878964,0.022158838,0.848100695,0.689550537,0.689550537,0.217610235,0.000115806,0.00062366,0.265134314,0.389963116,0.030857314,0.027541308,0.630612252,0.001685224,0.045892917,0.954107083,0.005893501,0.369637181,0.005365848,0.224282248,0.283515572,0.396519132,0.137931034,0.001596786,0.003957868,5640000000.0,0.000285956,0.027096774,0.011694549,0.413536555,0.00529965,0.918138554,0.725377757,0.75848101,0.459855671,0.028405762,0.051952971,0.046594233,0.426918425,0.277026867,0.006675125,0.913249455,0.740141378,0.327636315,0.0,0.963772479,0.00257393,0.043642819,0.000271798,0.000265741,0.594072176,0.000447151,0.671671631,0.203335322,0.913249455,0.327636315,0.110933234,0.775093093,0.528217736,0.700977542,0.32921182,0.009447607,0,0.883843025,0.002005641,0.624136493,0.647428707,0.844879549,0.27600156,0.026791157,0.565158396,1,0.083552179,1
2706,0,0.516452981,0.572939381,0.561753841,0.600304127,0.600037475,0.999025359,0.797479105,0.809377802,0.303562956,0.781635799,4660000000.0,3070000000.0,0.464806287,0.000346035,0.240611398,0.301588639,0.301588639,0.301588639,0.265008982,0.334865955,0.158824508,0.143229379,0.226632522,0.022068444,0.848016924,0.689400439,0.689400439,0.217591483,6350000000.0,0.000466747,0.264007584,0.379447487,0.012668915,0.009541639,0.630857796,0.007749478,0.135774103,0.864225897,0.006501146,0.372916215,0.006461441,0.143175859,0.22570696,0.406143701,0.20089955,0.000831871,0.007606621,0.000153814,0.000943353,0.051129032,0.095292511,0.412518939,0.012834799,0.841998834,0.513305412,0.636988781,0.12665346,0.009881344,0.007080603,0.094648109,0.347461291,0.277192559,0.007548479,0.657848017,0.738894726,0.330793163,0.007207014,0.946189661,0.002570487,0.011813743,0.000118132,9830000000.0,0.593962018,6800000000.0,0.671555809,0.10948035,0.657848017,0.330793163,0.118914882,0.603192064,0.451834902,0.594586663,0.307722117,0.023119794,0,0.819507099,0.029006252,0.624636118,0.600300835,0.842056469,0.280398975,0.026852101,0.565433146,1,0.027162182,1
2718,0,0.656364257,0.66321413,0.66861181,0.608462215,0.608498249,0.999139635,0.797574836,0.809433787,0.303491172,0.781723659,6810000000.0,1410000000.0,0.483963665,0.000456046,0.310658974,0.189667523,0.189667523,0.189667523,0.256310863,0.326908113,0.058956093,0.144369351,0.211267606,0.022163152,0.848102459,0.689526905,0.689526905,0.217615359,867000000.0,0.000525439,0.264596592,0.391388175,0.032937183,0.031459026,0.630621156,0.001273949,0.036037125,0.963962875,0.011213867,0.369867564,0.006625963,0.144389076,0.210346128,0.399001638,0.373313343,0.001722581,0.003669247,0.001458843,0.002973036,0.055806452,0.190123819,0.505393365,0.005452705,0.883905164,0.601287598,0.5927972,0.20845899,0.032143817,0.032062177,0.03409856,0.397292962,0.276992082,0.002394911,0.832948586,0.738214508,0.327204109,0.0,0.957007784,0.002569853,0.034747998,6040000000.0,6720000000.0,0.593956667,6810000000.0,0.671578844,0.038295432,0.832948586,0.327204109,0.110933234,0.668846684,0.476090671,0.636559713,0.317330074,0.008837476,0,0.865101061,0.003877377,0.624291899,0.608457704,0.843704259,0.275702791,0.026793092,0.565167609,1,0.104996721,1
2723,0,0.5600351,0.638192324,0.615022217,0.615712247,0.615308667,0.999169909,0.797796319,0.809678428,0.303815048,0.781938396,0.00014709,9730000000.0,0.474299422,10000000.0,0.052333232,0.24238338,0.24238338,0.24238338,0.262172639,0.329277782,0.028676437,0.123198437,0.217970927,0.022106845,0.848039252,0.689448827,0.689448827,0.217597111,0.000101877,0.000598631,0.264201071,0.375824299,0.023886353,0.019138801,0.630612252,0.001473659,0.040904556,0.959095444,0.006885405,0.36964501,0.005735108,0.123153712,0.211982505,0.397033586,0.103448276,0.0010652,0.005941499,0.000119994,0.000405483,0.022419355,0.026943584,0.410721151,0.008658753,0.844038415,0.385812359,0.453418842,0.12471138,0.019620329,0.018183698,0.035995542,0.371143719,0.27709774,0.011359951,0.783076746,0.736415435,0.327282174,0.0,0.950798564,0.002794335,0.016048366,0.000205986,0.000179652,0.594027241,0.000155366,0.67159761,0.112557162,0.783076746,0.327282174,0.110933234,0.66921548,0.47449356,0.607990037,0.317422641,0.012257781,0,0.848987592,0.014641469,0.62428671,0.615710491,0.842903869,0.275847792,0.026791196,0.565158583,1,0.093217211,1
2727,0,0.568517525,0.635630179,0.618555597,0.615899624,0.615906831,0.999153385,0.797620627,0.809509953,0.303542895,0.781783449,0.000173339,0.000100853,0.469939525,0.0,0.104565239,0.475917576,0.475917576,0.475917576,0.485487378,0.441253448,0.277750049,0.344678772,0.411086842,0.022076646,0.848013877,0.68935208,0.68935208,0.217587511,6700000000.0,0.000465399,0.263588751,0.386079133,0.01143023,0.010622131,0.630612252,0.007364649,0.132025274,0.867974726,0.006911239,0.369637181,0.005365848,0.344683831,0.409931378,0.400354759,0.184407796,0.001024621,0.0061712,0.000299603,0.001397251,0.045806452,0.058425745,0.429456593,0.0057373,0.86004676,0.838856169,0.847572566,0.582622903,0.010964839,0.022202344,0.139075723,0.366333779,0.277029863,0.001556293,0.999977216,0.740082402,0.332802493,0.0,0.965375679,0.002516718,0.036054172,0.000181445,0.000185512,0.593977737,0.000347673,0.671571994,0.071803187,0.999977216,0.332802493,0.110933234,0.642271961,0.459148022,0.674720836,0.314455598,0.02559217,0,0.856483559,0.114607631,0.624026863,0.615894569,0.84510354,0.280120034,0.026791162,0.565158422,1,0.028030513,1
2732,0,0.653000536,0.697121675,0.69495155,0.638464089,0.638464089,0.999418451,0.797962328,0.809788575,0.303585192,0.782085485,0.000269896,1310000000.0,0.468466655,0.001085109,0.122380808,0.185495765,0.185495765,0.185495765,0.256689042,0.320718681,0.018210143,0.134028174,0.20810424,0.02232605,0.850037193,0.692246633,0.692246633,0.217919932,9800000000.0,0.000553388,0.266811976,0.381422078,0.022788072,0.016953488,0.63069821,0.00190682,0.050881277,0.949118723,0.00517298,0.370499437,0.005365848,0.134031951,0.207163864,0.399601834,0.12143928,0.000977955,0.006467507,6110000000.0,953000000.0,0.02483871,0.010390259,0.407781371,0.013722715,0.841189419,0.361833163,0.446903692,0.036061357,0.017825016,0.005091377,0.037188984,0.354802992,0.277126488,0.013160308,0.660300686,0.736454683,0.327365562,0.004065868,0.957322267,0.002656649,0.032693466,0.000168385,0.000139986,0.594006522,378000000.0,0.671582024,0.549369487,0.660300686,0.327365562,0.113016557,0.654927316,0.464968087,0.589146948,0.315922658,0.01285499,0,0.877627589,0.000404287,0.624005746,0.638462588,0.844628287,0.276161997,0.026814926,0.565269241,1,0.075607822,1
2739,0,0.578949934,0.627344091,0.612077734,0.602624714,0.602624714,0.999023857,0.797502069,0.809392905,0.303606462,0.781657273,8970000000.0,0.0,0.46483145,0.000435044,0.2536694,0.202983439,0.202983439,0.202983439,0.261416281,0.328322841,0.113662144,0.128735445,0.219853883,0.022098628,0.848026229,0.689498946,0.689498946,0.217604856,0.000100155,0.00049507,0.264323068,0.382372117,0.010243962,0.004020028,0.630786907,0.007794162,0.136197358,0.863802642,0.010757111,0.372060669,0.006151896,0.128714967,0.218957846,0.406171836,0.386806597,0.002603147,0.002429371,0.000145598,0.006524037,0.080645161,0.023894364,0.396972027,0.000461525,0.832528609,0.420651086,0.726699968,0.095098956,0.005729163,0.003794315,0.132811233,0.350236741,0.277516085,0.012007728,0.925473561,0.738188932,0.332668445,0.0,0.946777783,0.002452925,0.035403797,7860000000.0,4510000000.0,0.593940789,3150000000.0,0.671573212,0.025436073,0.925473561,0.332668445,0.110933234,0.646500566,0.459941036,0.606946965,0.315182988,0.028504157,0,0.842167851,0.003333628,0.623718181,0.602626166,0.844006184,0.280431759,0.026831509,0.565343726,1,0.027065659,1
2740,0,0.528640374,0.587385521,0.584667273,0.634781418,0.634781418,0.9992568,0.797595172,0.809499407,0.303282102,0.781812782,0.000372581,0.000250094,0.497370474,0.000379038,0.049600162,0.2686781,0.2686781,0.2686781,0.265481706,0.353115937,0.046130345,0.158863285,0.205694057,0.022115616,0.848067967,0.689612399,0.689612399,0.217610607,5120000000.0,0.000475082,0.264209618,0.398820834,0.026055457,0.013272829,0.630815674,0.001869432,0.050065,0.949935,0.005214443,0.370337275,0.005365848,0.158833683,0.204720609,0.398063832,0.100449775,0.002804013,0.002255174,2180000000.0,0.000114231,0.024193548,0.008533702,0.400352774,0.009605076,0.850944823,0.278739781,0.47364919,0.069953981,0.01486294,0.010646568,0.034464738,0.408389498,0.277256997,0.029234814,0.620927739,0.736926308,0.327274759,0.003128747,0.971616419,0.002318996,0.066797016,0.000167107,9910000000.0,0.594010076,6880000000.0,0.671546749,0.499181927,0.620927739,0.327274759,0.112625147,0.609323847,0.443084567,0.680542797,0.310779694,0.011224093,0,0.830774871,0.000991849,0.623841834,0.634779468,0.841989943,0.276134872,0.02685364,0.565439696,1,0.076827815,1
2744,0,0.625408278,0.703881378,0.692970716,0.66123755,0.66123755,0.999571898,0.798088079,0.809970591,0.303483921,0.782284362,0.000481742,0.000400184,0.544342954,0.0,0.003947768,0.223420842,0.223420842,0.223420842,0.283350667,0.355308764,0.021507328,0.156420487,0.227611659,0.02214166,0.848111412,0.689557144,0.689557144,0.217612177,8380000000.0,0.000528933,0.264940827,0.404651466,0.058027276,0.057893016,0.630612252,0.000669348,0.020074372,0.979925628,0.011986973,0.369637181,0.005365848,0.155674435,0.223150592,0.394815004,0.092953523,0.000842016,0.007515253,19100000.0,0.001418433,0.02016129,0.006756459,0.405700911,0.000724256,0.937023893,0.788843478,0.755732588,0.704284118,0.058158295,0.149480603,0.024578358,0.58970584,0.27697486,0.0,1.0,0.740217408,0.326873751,0.0,0.962445854,0.002545925,0.049561247,0.000363413,0.000386587,0.594146786,0.000906736,0.671745125,0.036308886,1.0,0.326873751,0.110933234,0.816600936,0.645354671,0.756303835,0.332023162,0.004905535,0,0.887635508,0.001860574,0.624190596,0.661235747,0.844619244,0.275264347,0.026791157,0.565158396,1,0.176256392,1
2749,0,0.61258714,0.6960314,0.676106858,0.613377247,0.613384454,0.99920284,0.797676793,0.809580129,0.303537336,0.781851379,8310000000.0,7520000000.0,0.47123961,0.000563056,0.021662112,0.261093085,0.261093085,0.261093085,0.343386594,0.353363514,0.10088177,0.209103493,0.277773593,0.02212249,0.848060133,0.689472949,0.689472949,0.217601432,7290000000.0,0.000482393,0.264440404,0.383052047,0.01492663,0.013652748,0.63069684,0.004760211,0.101188137,0.898811863,0.00816891,0.37231901,0.005365848,0.209080398,0.276872031,0.404481105,0.212893553,0.000704047,0.008973729,0.000184385,0.002161314,0.044516129,0.133287311,0.499525113,0.008873029,0.888646197,0.797015488,0.847710155,0.354667214,0.013564652,0.017539982,0.107055739,0.370101336,0.27705842,0.003869085,0.995391389,0.740600196,0.330476974,0.0,0.967116609,0.002971691,0.020859042,0.000161661,0.000157157,0.593986204,0.000190313,0.671581356,0.054135074,0.995391389,0.330476974,0.110933234,0.66477023,0.464702492,0.66232782,0.317666773,0.019647242,0,0.886545652,0.024827304,0.624436206,0.613374717,0.846430426,0.278231437,0.026817212,0.565279643,1,0.037499075,1
